StartDate,EndDate,State,Textbox36,textbox14,Textbox38,textbox6,textbox12City,textbox18
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Russia,Stamford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Russia,Stamford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Russia,Stamford,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Russia,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Russia,West Hartford,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Russia,West Hartford,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Russia,West Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Russia,Windsor,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Russia,Windsor,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Rwanda,Bridgeport,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Rwanda,Bridgeport,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Rwanda,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Rwanda,New Haven,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Rwanda,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Rwanda,Plainfield,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Rwanda,Plainfield,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Rwanda,Westport,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Rwanda,Westport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Senegal,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Senegal,New Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Serbia,Bridgeport,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Serbia,Bridgeport,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Serbia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Serbia,East Haven,13
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Serbia,East Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Serbia,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Serbia,Glastonbury,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Serbia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Serbia,Hartford,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Serbia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Serbia,New Haven,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Serbia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Serbia,Newtown,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Serbia,Newtown,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Serbia,San Jose,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Serbia,San Jose,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Sierra Leone,Bridgeport,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Sierra Leone,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Sierra Leone,Hartford,9
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Sierra Leone,Hartford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Sierra Leone,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Sierra Leone,New Haven,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Sierra Leone,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Somalia,Bridgeport,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Somalia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Somalia,Bridgeport,18
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Somalia,Bridgeport,106
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Somalia,Bridgeport,12
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Somalia,Bridgeport,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Somalia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Somalia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Somalia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Somalia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Somalia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Somalia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Somalia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Somalia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Somalia,Hartford,152
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Somalia,Hartford,107
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Somalia,Hartford,32
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Somalia,Hartford,11
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Somalia,Hartford,18
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Somalia,Hartford,63
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Somalia,Hartford,27
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Somalia,Hartford,18
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Somalia,Hartford,43
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Somalia,Hartford,79
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Somalia,New Britain,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Somalia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Somalia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Somalia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Somalia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Somalia,New Haven,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Somalia,New Haven,13
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Somalia,New Haven,16
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Somalia,New Haven,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Somalia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Somalia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Somalia,New Haven,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Somalia,New Haven,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Somalia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Somalia,Newington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Somalia,Newington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Somalia,Newington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Somalia,Newington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Somalia,Newington,0
